title,label,brandname,conf_phase1,conf_phase2,verdict,status,flags,opus_label,web_findings
#_# Frozen OG Chocolate Chip Chonker - Chonkers,Branded,Chonkers,0.0004,1.0,A,accepted,,Branded,"I found an Indian bakery-brand called **Chonkers**, based in **Mumbai**, which specializes in oversized, indulgent cookies such as the “OG Chocolate Chip Chonker” and “Chonk'o Rocher.” Their website offers pan‑India delivery and lists multiple “Chonker” product variants ([chonkers.in](https://chonkers.in/?utm_source=openai)). Additionally, a listing on **Zomato** identifies **Chonkers** as a bakery/desserts delivery‑only outlet located in Andheri West, Mumbai, providing further evidence of a real food-service company by that name ([zomato.com](https://www.zomato.com/mumbai/chonkers-7-bungalows?utm_source=openai)). No trademarks, registrations, or alternate companies named “Chonkers” in India were identified in this search."
#_# Cacao Crispy - Ether,Branded,Ether,0.0005,1.0,A,accepted,,Branded,"I found a legitimate Indian food-related company using the name *Ether*, which is relevant given the catalog context: • **Ether Foods Private Limited** – an active food-and-beverages company headquartered in Zirakpur, Punjab, incorporated on January 6, 2022. It is registered under CIN/LLPIN U15400PB2022PTC054972 ([allindiaitr.com](https://www.allindiaitr.com/company/ether-foods-private-limited/U15400PB2022PTC054972?utm_source=openai)). I also located a strong match in the gourmet chocolate and confectionery space: • **Ether Chocolate** (legally *Gout And Arigato Private Limited*), based in Mumbai and founded in 2017. It operates as a D2C/B2C premium chocolate brand, offering items like dark chocolate bars, fudge, cakes, pralines and more ([thecompanycheck.com](https://www.thecompanycheck.com/company/b/ether-chocolate/c4d30e5c689f4866a?utm_source=openai)). This brand also features a physi"
Active X Mustard Oil 500mL,Branded,Active X,0.0003,1.0,A,accepted,,Branded,"Here’s what the web reveals about **“Active X”** in the context of Indian brands/companies or sellers: – **BD Edible Oils** markets a mustard oil product under the label **“Active X Kachhi Ghani Mustard Oil”** (including 500 mL bottles) as part of its broader edible and non‑edible oil portfolio. BD Edible Oils appears to be the owning company behind the Active X label. ([bdedibleoils.com](https://bdedibleoils.com/kachhi-ghani-mustard-oil/?utm_source=openai)) – There is **no evidence** of a separate company, D2C label, cloud kitchen, or seller named simply “Active X” associated with foods, groceries, or mustard oil in India beyond this branding by BD Edible Oils. – Additionally, there is a trademark application **“Activ‑X”** in class 5 (insecticides/pesticides), filed in June 2022 by **Heranba Industries Limited** in Maharashtra, which is unrelated to edible oils. ([indiafilings.com](http"
#_# Black Ceaser Dough - Cookie Cartel,Branded,Cookie Cartel,0.0008,1.0,A,accepted,,Branded,"Here’s what I found regarding **“Cookie Cartel”** as a brand/company/seller in India: - **Cookie Cartel** is a real Indian D2C premium cookie brand based in Panchgani (Mumbai region), founded by Hisham Sunehra. It specializes in New York-style chunky, stuffed cookies with playful names like “Black Caeser,” “Gambino Monster,” “Notorious Blackie,” “The Godfather,” and others. The company operates via cloud kitchens and its website, offering pan-India delivery ([ceovine.com](https://www.ceovine.com/cookie-cartel-secures-rs-80-lakh-investment-on-shark-tank-india?utm_source=openai)). - The brand appeared on **Shark Tank India Season 5**, where it secured an ₹80 lakh investment for 12% equity (valuation ~₹6.67 crore), gaining exposure and credibility in the D2C dessert space ([ceovine.com](https://www.ceovine.com/cookie-cartel-secures-rs-80-lakh-investment-on-shark-tank-india?utm_source=openai"
Breakfast Sugar Trust 1 Kg,Branded,Trust,0.0023,1.0,A,accepted,,Branded,"Here’s what the web reveals about the name **“Trust”** in connection with the product “Breakfast Sugar 1 Kg”: Simbhaoli Sugars Limited markets a *“Trust”* brand of specialty sugars—including breakfast sugar, icing sugar, white crystal sugar, etc.—across India under ISO- and FSSC-certified operations; the product line includes a “Breakfast” variant under the “Trust” brand ([simbhaolisugars.com](https://www.simbhaolisugars.com/files/pdffile/%20SSL%20Information%20Memorandum%20.pdf?utm_source=openai)). The company is headquartered in Noida, Uttar Pradesh, and was founded in 1933 ([stockanalysis.com](https://stockanalysis.com/quote/bom/539742/company/?utm_source=openai)). Online listings for **“Trust Breakfast Sugar 1 Kg”** appear on Indian e‑commerce platforms such as Bakeshake (Uni Ingredients, Delhi) and Vinayak De Food Mart, which sell the product labeled with brand “Trust” and sometimes"
Shudh Garhwal - Khoya Pindi 1KG,Branded,Shudh Garhwal,0.0022,1.0,A,accepted,,Branded,"Here’s what the web search reveals about the name ""Shudh Garhwal"" in the context of your catalog entry: - **Shudh Garhwal Dairy Products Private Limited**: An active private limited company incorporated on October 3, 2024, based in Noida, Uttar Pradesh. Directors include Sidharth, Ashwani Kumar, and Janice. It operates in the dairy products manufacturing sector. ([thecompanycheck.com](https://www.thecompanycheck.com/company/shudh-garhwal-dairy-products-private-limited/U10500UP2024PTC210237?utm_source=openai)) - **Shudh Garhwal F & B Private Limited**: An active private limited company registered on June 10, 2022, with its registered office in Paharganj, Central Delhi. It is engaged in manufacturing food products and beverages. ([tofler.in](https://www.tofler.in/shudh-garhwal-f-and-b-private-limited/company/U15116DL2022PTC399778?utm_source=openai)) - **Shudh Garhwal Milk Foods Private Lim"
Blue Pine Artesian Water - 750 ML - GST @18 %,Branded,Blue Pine,0.0023,1.0,A,accepted,,Branded,"I found a legitimate Indian brand **Blue Pine**, specifically associated with bottled artesian water: - **Owning company**: *Prystine Food & Beverages Pvt. Ltd.*, headquartered in New Delhi with manufacturing facilities in Kashipur (Uttarakhand) and Chandpur (Uttarakhand). It was founded around 2015. ([bluepinewater.com](https://bluepinewater.com/about-us/?utm_source=openai)) - **Product lines**: Blue Pine Natural/Artesian Water, available in multiple sizes (250 ml, 500 ml, 750 ml, 1000 ml) and packaging formats (glass and PET), with emerging “fruit aqua” flavored variants. ([hungryforever.net](https://hungryforever.net/meet-blue-pine-indias-only-artesian-water-brand/?utm_source=openai)) - **Store/marketplace listings**: Listed by TradeIndia via Mumbai-based *Saif Enterprises* offering “Blue Pine Natural Artesian Water” (500 ml, ₹16 per bottle) ([tradeindia.com](https://www.tradeindia.co"
RTE-Seths - Chinese Ready Schezwan Sauce (Frozen) 1 Kg,Branded,Seths,0.0033,1.0,A,accepted,,Branded,"I found a company in India with the name matching your candidate and relevant context: Sethwala Foods Limited (brand “SETHS”) is an Indian business established in 1987 that distributes frozen food products such as frozen green peas, frozen chicken nuggets, frozen chicken lollipop, and frozen vegetables; it appears in listings seeking distributors ([getdistributors.com](https://www.getdistributors.com/distributors/sethwala-foods-limited-147629/?utm_source=openai)). That is the only company I found using exactly the name “SETHS” in connection with frozen or processed foods."
#_# Sugar Free Coffee Almond Ice Cream Tub (125 ml) - Bina,Branded,Bina,0.0046,1.0,A,accepted,,Branded,"I found a real Indian company called “Bina’s Fresh Batch” (also styled as **Bina’s Homemade Ice Cream** or **Bina’s Home‑Made Ice Cream**) based in Mumbai, founded by someone named Bina Doshi. They produce artisanal small‑batch ice cream—including sugar‑free and xylitol‑based ranges—with flavors such as Chocolate Hazelnut, Rose Sabja, Thai Red Ruby, Spicy Guava, etc., and deliver across South Mumbai and Pune ([binasfreshbatchicecream.com](https://www.binasfreshbatchicecream.com/?utm_source=openai)). A TradeIndia listing confirms ""Binas Homemade Icecream"" as a manufacturer and supplier established in 2006 in Mumbai, offering products like Blueberry Muffin Ice Cream, Rose Almond Ice Cream, Red Ruby Thai Ice Cream, etc. ([tradeindia.com](https://www.tradeindia.com/products/bina-s-homemade-blueberry-muffin-ice-cream-4343612.html?utm_source=openai))."
#_# Cookies and Cream Ice-cream Tub (100ml) - Meemees,Branded,Meemees,0.0063,1.0,A,accepted,,Branded,"Here’s what the web reveals about the name ""Meemees"" as a brand/company/seller: Meemee’s is a real, Mumbai‑based D2C artisanal dessert brand founded by Meha Agarwal in 2019 (registered as Scoop Some More Private Limited) offering Ice Cream Tubs, Toasties, Ice Cream Cakes, and Tubsters, headquartered in Mumbai and acquired by Walko Food Company (Walko QSR) in June 2025 ([thecompanycheck.com](https://www.thecompanycheck.com/company/b/meemees/kkp039m65ocwzz9xp?utm_source=openai)). The brand’s own website features ""Cookies and Cream – Ice Cream Tub"" among its product offerings, confirming product line consistency with the catalog (including tubs, toasties, roleys, cakes) ([meemees.in](https://meemees.in/?utm_source=openai)). Walko Food Company, a Pune‑based premium dessert conglomerate (parent of NIC, Grameen Kulfi, Mimo), acquired Meemee’s in mid‑2025 to expand its artisanal dessert portfol"
#_# Sakura Blossom Gateaux (125 Gms) - Ether,Branded,Ether,0.0058,1.0,A,accepted,,Branded,"Here’s what the web reveals about the name “Ether” in the context of Indian food-service, grocery, or related sellers: • A company called “Ether Chocolate” is based in Mumbai, founded in 2017 by Gout And Arigato Private Limited. It operates as a D2C/B2C business offering premium chocolates, fudge, cakes, and confectionery products.([thecompanycheck.com](https://www.thecompanycheck.com/company/b/ether-chocolate/c4d30e5c689f4866a?utm_source=openai)) • “Ether Atelier Chocolate,” described as a desserts and bakery outlet, is listed on Zomato in Andheri West, Mumbai.([zomato.com](https://www.zomato.com/mumbai/ether-atelier-chocolate-7-bungalows?utm_source=openai)) • A trademark “ETHER AGRI” is registered in India by Ether Agri Exports Private Limited (Chennai/Telangana), covering Class 30 goods such as rice products, honey, spices, bakery mixes, and related goods.([indiafilings.com](https://w"
EASTMADE - CUMIN (JEERA) 1 KG,Branded,Eastmade,0.0191,1.0,A,accepted,,Branded,"I found a company named Eastmade Spices & Herbs Private Limited (also styled as Eastmade Spice Co.) based in Unjha, Mehsana district, Gujarat, India. It appears to be a manufacturer, exporter, processor, cultivator, and supplier of whole and ground spices—including cumin (jeera)—as well as herbs, oil seeds, psyllium products, and organic goods ([eastmade.in](https://eastmade.in/?utm_source=openai)). The company’s address is Survey No. 149, Ahmedabad‑Palanpur Highway, Village Brahmanvada, Taluka Unjha, District Mehsana, Gujarat – 384215, India. It holds active status as a private limited company incorporated in October 2015, with a CIN of U01403GJ2015PTC084848, and has registered trademarks under the name EASTMADE in several classes ([tofler.in](https://www.tofler.in/eastmade-spices-and-herbs-private-limited/company/U01403GJ2015PTC084848?utm_source=openai)). Eastmade operates its own webs"
#_# Hamper Box Of 2 Outer  - The Tiny Tub,Branded,The Tiny Tub,0.0076,1.0,A,accepted,,Branded,"Here’s what the web reveals about ""The Tiny Tub"" as a name: You’ll find a bakery‑confectionery brand called “The Tiny Tub” based in Mumbai. It sells tiny treats such as shortbreads, meringues, choco‑chip cookies, cake bites, and customizable hampers; they began around October 2020, ship pan‑India, and are present in Andheri West. Store/contact details include WhatsApp +91 93241 33989 and a location near Sakinaka, Andheri East, Mumbai ([whatshot.in](https://www.whatshot.in/mumbai/tastiest-tiniest-treats-shortbreads-meringues-choco-chip-cookies-the-tiny-tub-c-29607?utm_source=openai)). Various restaurant listings (TripAdvisor, Restaurant Guru) identify “The Tiny Tub” as a dessert‑focused eatery in Mumbai serving donuts, tiramisu, brownies, etc., with delivery options and multiple branches ([tripadvisor.com](https://www.tripadvisor.com/Restaurant_Review-g304554-d27565111-Reviews-The_Tiny_Tu"
#_# Cone - Dark Chocolate [ 120 ml ] - Getaway,Branded,Getaway,0.0967,1.0,A,accepted,,Branded,"Here’s what I located regarding the candidate name “Getaway” (or stylized “Get-A-Way”) in the context of Indian food-service or consumer brands: - “Get‑A‑Way” (also styled as “GetAWay Ice Cream & Desserts”) is a genuine D2C food brand based in Mumbai, founded in 2018 by Jash Shah and Pashmi Shah, focusing on high-protein, zero‑sugar ice creams, pops, cheesecakes, and kulfis. It was acquired by Heritage Foods in October 2025 ([thecompanycheck.com](https://www.thecompanycheck.com/company/b/getaway/8lvdysvjd71poxcl3?utm_source=openai)). - The company offers ice‑cream bars, keto-friendly cheesecakes, vegan ice pops, and similar novelty dessert products, and distributes via platforms such as Swiggy, Zomato, Blinkit, Instamart, Zepto, and various supermarkets; they have presence in over 40 cities across India and operate ice‑cream parlours in several additional locations ([getawaydesserts.com]"
BLACK PAPER,Unbranded,,0.148,1.0,A,accepted,,Unbranded,"Here’s what the web indicates regarding the name “BLACK PAPER” as a brand, company, or seller in India: - TradeIndia lists a product titled “Black Paper – 120 Gsm, Extra Black, Acid‑Free…” sold by Foremost Agencies located in New Delhi; here “Black Paper” is the product, not the brand name, and the brand is “Campap” ([tradeindia.com](https://www.tradeindia.com/products/black-paper-2245705.html?utm_source=openai)). - NIOX Speciality Paper Mills of Ahmedabad, Gujarat, describe themselves as “the only manufacturer of black paper in India,” offering a “Black Paper” product under their own brand “NIOX” ([paperindex.com](https://www.paperindex.com/product-details/black-paper/68429?utm_source=openai)). - On GlobalLinker, “surya agro impex” (Nanded, Maharashtra) sells “Black Paper” as a product (120‑300 GSM) but does not specify any brand name ([globallinker.com](https://www.globallinker.com/pro"
#_# Caramelo Banditos Sticker - Cookie Cartel,Branded,Cookie Cartel,0.1624,1.0,A,accepted,,Branded,"Here’s what the web reveals about **“Cookie Cartel”** as a brand/company/seller in India: • **Owning company, products, location**: Cookie Cartel operates as a Mumbai‑based premium cookie brand, founded by Hisham Sunehra, specializing in oversized, New York‑style cookies with indulgent fillings. They run a central kitchen plus six cloud kitchens in Mumbai and ship pan‑India from Panchgani (CTS 414, Sydney Point, Wai‑Panchgani Road, Maharashtra) ([ceovine.com](https://www.ceovine.com/cookie-cartel-secures-rs-80-lakh-investment-on-shark-tank-india?utm_source=openai)). • **Product lines and offerings**: They offer stuffed cookies like “Notorious Blackie” (Nutella sea salt chocolate chip), “El Chappo” (Lotus Biscoff & white chocolate), “The Godfather” (Reese’s Cup), others like “Black Caesar,” with egg and eggless options and branded bundles (e.g., Shark Tanks favourites) ([cookiecartel.in]("
#_# Guava Pop (70 ML) - Noto,Branded,Noto,0.4036,1.0,A,accepted,,Branded,"Here’s what the web reveals about “Noto” as a brand or company in India: 1. “NOTO” is a registered D2C dessert brand in India, founded in **2019**, headquartered in **Mumbai**, operating under the legal entity **KAVV Foods Private Limited** ([thecompanycheck.com](https://www.thecompanycheck.com/company/b/noto/pws95ldxpij9colyz?utm_source=openai)). It offers healthy frozen treats—ice creams, popsicles, mini bites, tubs, vegan options—often positioned as low‑calorie, high‑protein, vegan, gluten‑free, or keto‑friendly products ([snapshot.one21.ai](https://snapshot.one21.ai/organization/noto?utm_source=openai)). 2. The brand is prominently present across multiple quick-commerce and aggregator platforms (Swiggy, Zomato, Blinkit, Instamart, Flipkart etc.) and sells direct-to-consumer via its own website **eatnoto.com** ([snapshot.one21.ai](https://snapshot.one21.ai/organization/noto?utm_source"
3 EASTMADE - BLACK PAPER WHOLE (KALI MIRCH),Branded,Eastmade,0.4883,1.0,A,accepted,,Branded,"Here’s what I found about the name **Eastmade** as it appears in your catalog: Eastmade corresponds to a legitimate Indian company — **Eastmade Spices & Herbs Private Limited** (also known commercially as Eastmade Spice Co.). It is incorporated in **October 2015**, based in **Village Brahmanwada, Unjha, District Mehsana, Gujarat, India** ([allindiaitr.com](https://www.allindiaitr.com/company/eastmade-spices-and-herbs-private-limited/U01403GJ2015PTC084848?utm_source=openai)). This firm manufactures, processes, exports, and retails a wide array of **whole and ground spices** (including black pepper, cumin, nigella seeds, coriander, turmeric, chili), **herbs**, **oil seeds**, and **psyllium-related products**, offering both **organic and conventional** lines ([eastmadespices.com](https://www.eastmadespices.com/?utm_source=openai)). The company operates from a **6,000 sqm state-of-the-art fa"
Kumatia,Unbranded,,0.5039,1.0,A,accepted,,Unbranded,"I found no indication of a company, brand, seller, or trademark registered under the name ""Kumatia"" in India beyond its use as a generic ingredient name (""kumathiya"" or ""kumatiya"") that refers to certain traditional dried vegetable items used in Rajasthani cuisine. For instance: • The e‑commerce site CareQue / Nishtha Exports lists a product called “Dried Kumatia‑Kumathiya” (कुमटिया) as a grocery item, but this appears to be a descriptive listing of an ingredient, not a brand or company name. ([careque.in](https://careque.in/products/dried-kumatia?utm_source=openai)) • Sidhi Marwadi sells “Kumathiya 200 g” (also known as Kumatiya) as a traditional Rajasthani dry vegetable ingredient, legally packaged and sold under the Sidhi Marwadi brand. ([sidhimarwadi.com](https://sidhimarwadi.com/products/kumathiya-rajasthani-dry-vegetable-200g-sidhi-marwadi?utm_source=openai)) No third-party company"
A-005 Grill and Oven Cleaner ACTON,Branded,ACTON,0.6584,1.0,A,accepted,,Branded,"Here’s what my web search uncovered about the name **ACTON** in the context of grill and oven cleaner in India: - There is a company called **Acton Labs** (operating as *Acton*), which appears to be an Indian manufacturer of industrial and institutional cleaning products, including a **Grill and Oven Cleaner (A‑005)**, along with other items in their “Kitchencare” line (such as multisurface cleaners, descalers, sanitizers) ([actonlabs.in](https://actonlabs.in/product/grill-and-oven-cleaner-a-005/?utm_source=openai)). - The Acton Labs website lists numerous product lines under the Acton brand—Kitchencare, Food & Beverage cleaning, housekeeping, healthcare—with Grill and Oven Cleaner specifically catalogued as product A‑005 ([actonlabs.in](https://actonlabs.in/product/grill-and-oven-cleaner-a-005/?utm_source=openai)). - Additionally, a **Goa-based retailer** named **Vikas Enterprises** lis"
#_# The Godfather (Reeses peanut butter cup) Cookie Dough - Cookie Cartel,Branded,Cookie Cartel,0.6619,1.0,A,accepted,,Branded,"Here’s what the web reveals about ""Cookie Cartel"" in the Indian B2B grocery/food‑service catalog context: - **Company / Brand Name & Location** *Cookie Cartel* is a real, premium direct‑to‑consumer cookie brand based in India, founded by **Hisham Sunesra** and headquartered in **Panchgani/Mumbai, Maharashtra** ([viestories.com](https://viestories.com/shark-tank/shark-tank-india/cookie-cartel-on-shark-tank-india-11069372?utm_source=openai)). - **Product Lines** The brand specializes in **New York‑style chunky, gooey, stuffed cookies**, including distinctive offerings like “The Godfather” (Reese’s peanut butter cup & chocolate chip), “Notorious Blackie,” “Griselda’s Red Velvet,” etc. ([cookiecartel.in](https://cookiecartel.in/collections/cookies?utm_source=openai)). - **Operational Model** Cookie Cartel operates via **its own website**, uses an **asset‑light cloud‑kitchen model**, and ship"
STICKER SALAD,Unbranded,,0.728,1.0,A,accepted,,Unbranded,"I searched for **""STICKER SALAD""** as a brand or seller in India. 1. No evidence of any company, brand, seller, or listing matching the name **""Sticker Salad""** could be found in Indian business directories, marketplaces, or trademark databases. 2. The search also did not return any trademark filings under **""Sticker Salad""** in India (via Indian Trademark Registry tools) or any mentions of a business by that name. Thus, although seller names in the catalog sometimes tag unrelated items, in this case there appears to be **no real company or brand registered as “Sticker Salad.”**"
Teqila Blanco Don Angel 750 Ml,Branded,Don Angel,0.7402,1.0,A,accepted,,Branded,"I located several real-product listings for ""Don Angel"" that confirm it exists as a tequila brand—not necessarily an Indian seller, but as a recognized label: - ""Don Angel Tequila Blanco"" appears on international retail sites such as Distiller (identifying it as an unaged, 38 % ABV tequila distilled and bottled in Mexico) ([distiller.com](https://distiller.com/spirits/don-angel-tequila-blanco?utm_source=openai)), on masterofmalt.com (70 cl, 38 %) ([masterofmalt.com](https://www.masterofmalt.com/tequila/don-angel/don-angel-tequila-blanco/?utm_source=openai)), and on LiquorSAI pricing database showing it as a Mexico‑origin brand with Blanco, Reposado and Oro variants, founded around 1950 in Jalisco ([liquorsai.com](https://liquorsai.com/brand/don-angel?utm_source=openai)). - Indian state excise price sheets list ""Don Angel Tequila Blanco Rare Reserve"" (750 ml and 1000 ml) with detailed pri"
#_# Griselda's Red Velvet Sticker (Eggless) - Cookie Cartel,Branded,Cookie Cartel,0.7432,1.0,A,accepted,,Branded,"Here is what the web shows regarding *“Cookie Cartel”* as found in your catalog: • **Cookie Cartel** is a real Indian brand—a Mumbai- or Panchgani-based premium D2C bakery specializing in thick, New York–style chunky and stuffed cookies, sold via cloud kitchens and online. It was founded by Hisham Sunehra and featured on *Shark Tank India* Season 5, where it secured ₹80 lakh for 12% equity, valuing the brand at ₹6.67 crore ([ceovine.com](https://www.ceovine.com/cookie-cartel-secures-rs-80-lakh-investment-on-shark-tank-india?utm_source=openai)). • The brand operates through a network of cloud kitchens (six in Mumbai) centered on a central kitchen model, ships across India with nitrogen-flushed, oxygen-barrier packaging (30‑day shelf life), and sells via its website and food aggregators like Swiggy and Zomato ([ceovine.com](https://www.ceovine.com/cookie-cartel-secures-rs-80-lakh-investmen"
Fryola Oil,Branded,Fryola,0.7217,1.0,A,accepted,,Branded,"Here’s what the web reveals about the candidate brand name **“Fryola”**: 1. **Trademark Registration** — “FRYOLA” is a registered trademark owned by **Adani Wilmar Limited**, classified in Class 29 for edible oil, refined vegetable oil, and vanaspati. It was applied for on January 6, 2009, and registered as of May 16, 2010. ([indiafilings.com](https://www.indiafilings.com/search/fryola-tm-1771262?utm_source=openai)) 2. **Product Lines and Ownership** — Adani Wilmar markets **Fortune Fryola** frying oils under their Fortune brand umbrella, including variants like refined palmolein oil, sunflower oil, and soybean oil tailored for B2B and HoReCa segments, with packaging ranging from pouches to large HDPE barrels. ([awl.in](https://www.awl.in/b2b-solutions/?utm_source=openai)) — Additional filings by AWL list “Fryola” among their packaged FMCG edible oil brands alongside Fortune, King’s, Raa"
#_# Pink Dome Box 1/2 Kg - Sassy Teaspoon,Branded,Sassy Teaspoon,0.8105,1.0,A,accepted,,Branded,"Here’s what the web reveals about “Sassy Teaspoon” as a brand or seller: Sassy Teaspoon is a real chain of cafés, pâtisseries, and bakeries operating across Mumbai and Pune in India. It’s part of The Chocolate Spoon Company Private Limited, founded by Rachel Goenka, which also owns other brands like The Sassy Spoon, House of Mandarin, Baraza Bars & Bites, and Wicked China ([in.linkedin.com](https://in.linkedin.com/company/the-chocolate-spoon-company-private-limited?utm_source=openai)). The brand offers designer cakes, pastries, brownies, macarons, cupcakes and more. It was launched in 2016 and now spans around 10 locations across Mumbai and Pune—including outlets in Juhu Tara Road (Juhu), Powai, Bandra Kurla Complex (BKC), Nariman Point, Chembur, Koregaon Park (Pune), Yerawada (Ishanya Mall), Goregaon East (Oberoi Mall) and others ([sassyteaspoon.in](https://www.sassyteaspoon.in/?utm_sou"
